customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,estimated_salary,has_credit_card,is_active_member,exited,age_group,balance_category,credit_tier,salary_quartile,customer_value_score,is_high_value
15763381,Chan,496,France,Male,30,0,90963.49,1,27802.0,False,True,False,26-35,Medium,Poor,Q1,15.47,False
15814430,Ma,747,Spain,Male,41,9,0.0,1,32430.94,True,False,True,36-45,Zero,Excellent,Q1,25.74,False
15638607,Nwabugwu,546,France,Female,52,2,0.0,1,137332.37,True,False,True,46-55,Zero,Poor,Q3,18.73,False
15737133,P'eng,706,Spain,Male,68,4,114386.85,1,28601.68,True,True,False,56+,High,Good,Q1,28.82,False
15613945,Andrews,472,France,Female,26,5,0.0,2,108411.66,True,False,False,26-35,Zero,Poor,Q3,30.01,False
15659937,Otutodilinna,703,France,Female,40,7,0.0,2,122518.5,False,True,False,36-45,Zero,Good,Q3,36.42,False
15765287,Grant,850,France,Female,38,2,0.0,2,9015.07,True,False,False,36-45,Zero,Excellent,Q1,12.57,False
15661723,Abramovich,667,Spain,Male,71,4,137260.78,1,94433.08,False,True,True,56+,High,Fair,Q2,38.59,False
15766064,Komarova,559,France,Male,33,9,111060.05,2,110371.84,True,False,False,26-35,High,Poor,Q3,55.7,True
15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.73,1,141364.62,True,True,True,56+,High,Fair,Q3,49.0,True
15719017,Donaldson,672,France,Female,34,8,0.0,2,16245.25,True,True,False,26-35,Zero,Good,Q1,28.29,False
15720919,Duggan,667,France,Male,42,7,0.0,1,108348.94,False,True,True,36-45,Zero,Fair,Q3,28.33,False
15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,171668.2,False,True,False,26-35,High,Fair,Q4,60.21,True
15709653,Hamilton,497,France,Male,32,8,0.0,2,67364.42,True,False,False,26-35,Zero,Poor,Q2,33.4,False
15805104,Smith,743,France,Female,73,6,0.0,2,107867.38,False,True,False,56+,Zero,Excellent,Q3,32.45,False
15622442,Mazzi,619,France,Male,29,5,0.0,2,194310.1,True,False,False,26-35,Zero,Fair,Q4,38.6,False
15572801,Krischock,639,Spain,Male,34,5,139393.19,2,33950.08,False,False,False,26-35,High,Fair,Q1,42.01,False
15767598,Kent,540,Spain,Male,28,8,0.0,2,197588.32,False,False,False,26-35,Zero,Poor,Q4,46.43,True
15757897,Binder,766,France,Female,26,3,104258.8,1,428.23,True,True,False,26-35,High,Excellent,Q1,22.09,False
15568104,Zubarev,749,France,Female,26,6,0.0,2,34948.77,False,True,False,26-35,Zero,Excellent,Q1,25.16,False
15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,82084.3,True,False,False,26-35,High,Fair,Q2,46.53,True
15732265,Obialo,630,France,Male,33,9,0.0,2,64804.59,True,False,False,26-35,Zero,Fair,Q2,35.65,False
15621974,Davydova,778,Germany,Female,33,4,111063.73,2,83556.65,True,False,False,26-35,High,Excellent,Q2,40.52,False
15803947,Teng,757,Germany,Female,30,6,161378.02,1,71926.28,False,False,True,26-35,High,Excellent,Q2,44.7,False
15720706,Hsing,529,Spain,Female,39,2,82766.43,1,122925.44,True,True,False,36-45,Medium,Poor,Q3,28.84,False
15759290,Coleman,620,Spain,Male,29,9,0.0,2,13133.88,True,False,False,26-35,Zero,Fair,Q1,30.48,False
15651664,Wilder,615,France,Female,61,1,104267.7,1,62845.64,True,False,True,56+,High,Fair,Q2,23.33,False
15795132,Molineux,735,France,Female,25,3,91718.8,1,28411.23,False,False,False,18-25,Medium,Good,Q1,23.13,False
15811565,Cocci,705,Spain,Female,47,3,63488.7,1,28640.92,False,True,True,46-55,Medium,Good,Q1,19.22,False
15713774,Chikwendu,644,Spain,Female,46,6,12459.19,1,156787.34,False,False,True,46-55,Low,Fair,Q4,32.42,False
15691840,Fraser,505,Germany,Female,37,6,159863.9,2,125307.87,False,True,False,36-45,High,Poor,Q3,56.5,True
15682021,Lai,471,Germany,Male,23,6,104592.55,2,131736.23,True,False,False,18-25,High,Poor,Q3,49.43,True
15612931,Korovin,722,Spain,Female,50,4,132088.59,1,128262.14,True,True,False,46-55,High,Good,Q3,41.25,False
15676707,Sidorov,577,Spain,Female,39,4,0.0,2,91366.42,True,False,False,36-45,Zero,Poor,Q2,25.8,False
15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,82290.81,True,False,False,36-45,High,Excellent,Q2,37.56,False
15662662,Duigan,573,France,Female,30,6,0.0,2,66190.21,True,False,False,26-35,Zero,Poor,Q2,28.29,False
15752694,Taylor,653,France,Female,32,4,83772.95,1,23920.65,False,True,False,26-35,Medium,Fair,Q1,24.08,False
15590683,Donaldson,660,France,Female,31,6,172325.67,1,45438.38,False,True,False,26-35,High,Fair,Q1,43.58,False
15773591,Jobson,787,France,Male,46,7,117685.31,2,93360.35,True,True,False,46-55,High,Excellent,Q2,49.92,True
15723620,Lu,617,France,Male,41,7,0.0,2,14496.67,False,True,False,36-45,Zero,Fair,Q1,25.62,False
15671779,Nebechi,567,France,Male,39,5,0.0,2,168521.72,False,False,False,36-45,Zero,Poor,Q4,36.02,False
15672966,Cross,682,Spain,Female,64,9,0.0,2,103318.44,True,True,False,56+,Zero,Good,Q3,39.5,False
15624667,Wallace,684,France,Male,35,6,135871.5,1,87219.41,True,True,False,26-35,High,Good,Q2,42.68,False
15812888,Perreault,447,France,Male,41,3,0.0,4,197490.39,True,True,True,36-45,Zero,Poor,Q4,47.25,True
15724154,Manna,625,Germany,Female,49,4,128504.76,1,126812.63,True,False,True,46-55,High,Fair,Q3,40.61,False
15749540,Hsiung,585,France,Male,36,7,0.0,2,94283.09,True,False,False,36-45,Zero,Fair,Q2,33.59,False
15621063,Gibbons,516,France,Female,42,8,56228.25,1,46857.52,True,False,False,36-45,Medium,Poor,Q1,32.53,False
15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,81491.7,True,False,True,36-45,Medium,Good,Q2,36.93,False
15698703,Doherty,628,Germany,Male,40,5,181768.32,2,129107.97,True,True,False,36-45,High,Fair,Q3,57.43,True
15801431,Rowe,682,Spain,Female,48,9,101198.01,1,49732.9,True,True,False,46-55,High,Good,Q1,41.59,False
15649451,Yates,746,France,Male,25,9,0.0,2,88728.47,False,True,False,18-25,Zero,Excellent,Q2,38.04,False
15626156,Galloway,655,France,Female,60,3,0.0,2,86981.45,True,True,False,56+,Zero,Fair,Q2,22.86,False
15606158,Genovese,644,France,Female,39,9,0.0,1,3740.93,True,False,False,36-45,Zero,Fair,Q1,22.87,False
15589496,Arrington,778,France,Male,34,5,139064.06,2,67949.32,False,False,False,26-35,High,Excellent,Q2,45.36,True
15730345,Miah,617,France,Female,35,2,104508.1,1,147636.46,True,True,False,26-35,High,Fair,Q3,34.34,False
15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,188891.96,True,False,True,26-35,High,Fair,Q4,57.29,True
15643439,Ferguson,537,France,Male,47,10,0.0,2,25482.62,False,True,False,46-55,Zero,Poor,Q1,34.21,False
15604158,Smith,554,France,Female,39,10,0.0,2,18391.93,True,True,False,36-45,Zero,Poor,Q1,33.5,False
15657396,Marshall,806,France,Male,31,9,0.0,2,140168.36,False,True,False,26-35,Zero,Excellent,Q3,43.18,False
15709478,P'an,611,Germany,Male,37,1,117524.72,2,161064.29,False,True,False,36-45,High,Fair,Q4,41.67,False
15628824,Burton,665,France,Female,37,5,160389.82,1,183542.08,False,True,False,36-45,High,Fair,Q4,53.23,True
15814519,Kamdibe,648,France,Female,37,7,0.0,2,194238.92,True,False,False,36-45,Zero,Fair,Q4,43.59,False
15636520,Milani,692,France,Male,27,1,125547.53,1,7900.46,False,False,False,26-35,High,Good,Q1,20.8,False
15794414,Forbes,507,Spain,Male,46,6,92783.68,1,51424.29,True,True,False,46-55,Medium,Poor,Q2,33.08,False
15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,152450.84,True,False,True,46-55,Medium,Good,Q4,47.95,True
15700650,Cousens,681,France,Male,34,3,0.0,2,55816.2,False,False,False,26-35,Zero,Good,Q2,19.75,False
15680224,Ross,687,France,Female,26,6,0.0,2,32909.13,True,True,False,26-35,Zero,Good,Q1,24.96,False
15784286,Wood,641,Spain,Male,40,5,102145.13,1,100637.07,True,True,False,36-45,High,Fair,Q3,36.81,False
15693996,Hawks,507,France,Female,33,1,113452.66,1,142911.99,False,False,False,26-35,High,Poor,Q3,32.62,False
15764343,T'ien,688,Spain,Female,46,8,155681.72,1,26287.21,True,False,False,46-55,High,Good,Q1,44.35,False
15704168,Ting,535,Germany,Male,38,8,127475.24,1,60775.76,False,False,True,36-45,High,Poor,Q2,43.86,False
15680197,Thynne,701,France,Male,41,10,0.0,2,146257.77,True,True,False,36-45,Zero,Good,Q3,46.29,True
15633729,Wang,488,France,Male,43,10,112751.13,1,28332.0,True,True,False,36-45,High,Poor,Q1,43.56,False
15577683,Maclean,539,France,Female,29,4,0.0,2,100919.19,True,True,False,26-35,Zero,Poor,Q3,26.76,False
15800746,Watson,674,France,Male,45,7,144889.18,1,102591.9,True,True,True,36-45,High,Good,Q3,47.97,True
15788686,Gibson,538,Spain,Male,40,8,0.0,2,25554.4,True,True,False,36-45,Zero,Poor,Q1,29.22,False
15742798,French,829,France,Female,22,7,150126.44,1,152107.93,True,False,True,18-25,High,Excellent,Q4,53.65,True
15596647,Henderson,768,France,Male,54,8,69712.74,1,69381.05,True,True,False,46-55,Medium,Excellent,Q2,36.66,False
15756070,Greenwood,585,Spain,Female,44,4,0.0,2,101728.46,False,True,False,36-45,Zero,Fair,Q3,26.84,False
15775116,Anderson,581,France,Male,31,3,0.0,2,89040.61,False,False,False,26-35,Zero,Fair,Q2,23.07,False
15575428,Mistry,682,Germany,Female,35,2,117438.92,2,16910.98,True,True,False,26-35,High,Good,Q1,29.74,False
15654074,Tuan,653,France,Male,38,8,119315.75,1,150468.35,True,False,False,36-45,High,Fair,Q4,51.69,True
15695872,Fiorentini,712,France,Female,30,1,89571.59,1,177613.19,True,True,False,26-35,Medium,Good,Q4,32.76,False
15568885,Scott,620,Germany,Female,34,8,102251.57,1,120672.09,True,False,False,26-35,High,Fair,Q3,46.33,True
15725036,Jideofor,709,France,Male,42,9,118546.71,1,77142.85,False,True,False,36-45,High,Good,Q2,46.75,True
15632665,Yevseyev,832,France,Male,61,2,0.0,1,127804.66,False,True,True,56+,Zero,Excellent,Q3,17.78,False
15571476,Kelly,635,Spain,Male,38,0,103257.14,1,158344.63,False,False,False,36-45,High,Fair,Q4,30.24,False
15776850,Smith,749,Spain,Female,43,1,124209.02,1,167179.48,True,True,False,36-45,High,Excellent,Q4,36.55,False
15623649,Ogle,629,Spain,Male,32,3,0.0,2,15404.64,True,True,False,26-35,Zero,Fair,Q1,15.71,False
15751131,Moss,836,Spain,Female,41,7,150302.84,1,156036.19,True,True,False,36-45,High,Excellent,Q4,54.07,True
15688128,Loggia,542,Spain,Male,34,8,108653.93,1,144725.14,False,True,False,26-35,High,Poor,Q3,49.63,True
15678412,Nwankwo,645,France,Female,45,8,85325.93,1,22558.74,False,False,False,36-45,Medium,Fair,Q1,34.16,False
15770291,Allan,844,France,Female,29,8,0.0,2,147342.03,False,False,False,26-35,Zero,Excellent,Q3,41.4,False
15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,85470.45,True,False,True,36-45,High,Excellent,Q2,63.32,True
15690731,Wolfe,645,France,Male,40,6,131411.24,1,194656.11,True,True,False,36-45,High,Fair,Q4,52.8,True
15697948,Henderson,752,Spain,Female,36,3,0.0,2,48505.1,True,True,False,36-45,Zero,Excellent,Q1,19.02,False
15608328,Sutherland,760,Spain,Female,41,6,0.0,2,101491.23,False,False,False,36-45,Zero,Excellent,Q3,31.82,False
15766378,Marsden,714,Germany,Female,45,9,106431.97,2,164117.69,True,True,False,36-45,High,Good,Q4,60.43,True
15600813,Hyde,717,France,Male,50,9,90305.76,1,124626.57,True,True,False,46-55,Medium,Good,Q3,47.56,True
15706217,Kao,645,Germany,Male,28,7,117466.03,2,34490.06,True,True,False,26-35,High,Fair,Q1,44.0,False
15601417,T'ang,681,France,Male,32,3,148884.47,2,90967.37,True,True,False,26-35,High,Good,Q2,44.03,False
15610972,Crawford,681,Germany,Female,44,4,91115.76,2,24208.84,False,False,True,36-45,Medium,Good,Q1,31.8,False
15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,174873.09,False,True,False,36-45,Medium,Good,Q4,54.95,True
15785350,Austin,528,Spain,Male,23,7,104744.89,1,170262.97,True,False,False,18-25,High,Poor,Q4,49.14,True
15749119,Santiago,710,France,Female,31,3,0.0,2,112289.06,True,True,False,26-35,Zero,Good,Q3,25.4,False
15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,93783.0,True,True,False,36-45,Medium,Good,Q2,34.65,False
15700965,Toscano,724,France,Female,32,6,0.0,2,150026.79,True,True,False,26-35,Zero,Good,Q4,36.67,False
15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,102036.82,True,True,False,26-35,High,Good,Q3,36.11,False
15717156,Sokolov,520,France,Male,30,3,143396.54,2,898.51,True,True,False,26-35,High,Poor,Q1,34.26,False
15740846,Wei,556,France,Male,40,5,125909.85,1,95124.4,True,True,False,36-45,High,Poor,Q2,39.58,False
15573284,Olisanugo,579,France,Female,45,2,0.0,2,11514.39,False,False,False,36-45,Zero,Poor,Q1,12.82,False
15729083,Gorman,674,France,Male,36,2,154525.7,1,27468.72,False,True,False,36-45,High,Good,Q1,29.3,False
15611612,Priestley,570,France,Female,29,0,0.0,1,37092.43,True,False,False,26-35,Zero,Poor,Q1,3.71,False
15694381,Lloyd,631,France,Male,51,8,100654.8,1,171587.9,True,False,False,46-55,High,Fair,Q4,51.2,True
15651737,Salmond,623,Spain,Male,44,1,83325.77,1,80828.78,False,True,False,36-45,Medium,Fair,Q2,22.21,False
15663168,MacDonald,665,France,Male,35,8,110934.54,1,169287.99,True,False,False,26-35,High,Fair,Q4,52.4,True
15643426,Robertson,523,Spain,Female,36,8,113680.54,1,13197.44,False,False,False,36-45,High,Poor,Q1,37.18,False
15618245,Chukwumaobim,706,Germany,Male,31,1,117020.08,2,54439.53,True,False,False,26-35,High,Good,Q2,30.93,False
15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,38186.85,True,False,False,46-55,High,Fair,Q1,46.6,True
15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,27274.6,True,False,True,36-45,High,Fair,Q1,43.85,False
15642248,Ko,608,Spain,Male,66,8,123935.35,1,65758.19,True,True,False,56+,High,Fair,Q2,43.86,False
15640377,Goloubev,526,France,Female,36,0,0.0,2,97767.63,True,False,False,36-45,Zero,Poor,Q2,16.44,False
15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,115468.84,True,True,True,36-45,Medium,Good,Q3,26.35,False
15590327,Liao,604,Germany,Female,42,10,166031.45,1,98293.14,True,False,False,36-45,High,Fair,Q2,57.99,True
15706199,White,636,Germany,Male,36,6,96643.32,1,182059.28,False,False,False,36-45,Medium,Fair,Q4,46.69,True
15671514,Sinclair,669,Spain,Female,33,8,0.0,2,128538.05,False,True,False,26-35,Zero,Fair,Q3,39.52,False
15727041,Fiorentini,624,France,Male,71,7,0.0,2,108841.83,True,True,False,56+,Zero,Fair,Q3,35.05,False
15738063,Shen,631,France,Male,29,2,0.0,2,18581.84,True,True,False,26-35,Zero,Fair,Q1,13.52,False
15711733,Rapuokwu,753,France,Male,48,4,0.0,2,146821.42,False,True,False,46-55,Zero,Excellent,Q3,31.35,False
15652320,Woronoff,588,France,Male,40,5,0.0,2,100727.68,False,False,False,36-45,Zero,Fair,Q3,29.24,False
15634180,Holden,729,Germany,Male,26,4,97268.1,2,39356.38,True,False,False,26-35,Medium,Good,Q1,34.17,False
15694566,Roberts,602,France,Female,42,10,0.0,2,169921.11,False,False,True,36-45,Zero,Fair,Q4,48.66,True
15726103,Tsou,689,Germany,Female,55,1,76296.81,1,42364.75,True,False,True,46-55,Medium,Good,Q1,17.38,False
15646351,Somerville,486,Spain,Male,27,7,0.0,2,28823.04,True,False,False,26-35,Zero,Poor,Q1,27.05,False
15730044,Greco,809,Germany,Female,42,6,64497.94,3,182436.81,False,True,True,36-45,Medium,Excellent,Q4,55.57,True
15795186,Leonard,562,France,Male,38,5,0.0,1,115700.2,True,False,False,36-45,Zero,Poor,Q3,24.07,False
15784890,McKenzie,763,Spain,Female,32,8,0.0,2,16725.53,True,False,False,26-35,Zero,Excellent,Q1,28.34,False
15694125,McElhone,669,France,Male,57,5,0.0,2,56875.76,True,True,False,56+,Zero,Fair,Q2,24.85,False
15565891,Dipietro,709,France,Male,39,8,0.0,2,56214.09,True,False,False,36-45,Zero,Good,Q2,32.29,False
15674254,Kerr,554,Spain,Female,45,4,0.0,2,193412.05,True,True,False,36-45,Zero,Poor,Q4,36.01,False
15775206,Hunter,699,France,Male,37,10,0.0,2,83263.04,False,False,False,36-45,Zero,Good,Q2,39.99,False
15797627,Niehaus,732,Spain,Male,54,0,134249.7,1,13404.4,False,True,False,46-55,High,Good,Q1,20.07,False
15649853,Craig,625,France,Female,45,3,0.0,1,184474.15,True,True,True,36-45,Zero,Fair,Q4,25.95,False
15610379,Barclay-Harvey,599,France,Male,30,9,105443.68,1,121124.53,True,True,False,26-35,High,Fair,Q3,49.32,True
15659800,Teng,584,Spain,Female,50,1,0.0,1,152567.75,False,True,True,46-55,Zero,Fair,Q4,17.76,False
15716236,Milani,499,France,Male,35,10,0.0,2,10722.54,True,False,False,26-35,Zero,Poor,Q1,32.74,False
15672053,Mistry,526,Spain,Male,38,2,0.0,2,58010.98,False,False,False,36-45,Zero,Poor,Q2,17.47,False
15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,163440.8,True,False,True,26-35,Medium,Fair,Q4,47.53,True
15814236,Kay,537,Spain,Female,38,1,96939.06,1,102606.92,True,True,False,36-45,Medium,Poor,Q3,26.28,False
15583597,Ikedinachukwu,696,Spain,Male,47,1,106758.6,1,80591.18,True,True,False,46-55,High,Good,Q2,25.45,False
15607395,Holt,679,France,Female,33,9,112528.65,2,177362.45,True,False,False,26-35,High,Good,Q4,62.6,True
15694556,Nkemakolam,684,France,Male,60,2,116563.58,1,120257.7,True,False,True,56+,High,Good,Q3,33.29,False
15744109,Hartung,850,France,Male,32,4,0.0,1,180622.02,True,True,False,26-35,Zero,Excellent,Q4,28.06,False
15800688,Ch'en,495,Spain,Female,42,7,0.0,2,130404.53,False,False,False,36-45,Zero,Poor,Q3,37.21,False
15810878,Baker,537,Spain,Female,38,6,141786.78,1,147797.54,False,True,False,36-45,High,Poor,Q3,49.56,True
15587835,Osinachi,850,France,Male,41,3,136416.82,1,57844.26,False,True,False,36-45,High,Excellent,Q2,32.31,False
15763515,Shih,513,France,Male,30,5,0.0,2,162523.66,True,False,False,26-35,Zero,Poor,Q4,35.42,False
15725882,Feng,618,Germany,Female,40,1,133245.52,2,54495.82,True,True,False,36-45,High,Fair,Q2,33.2,False
15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,169183.66,False,True,False,36-45,Medium,Excellent,Q4,46.25,True
15663917,Adams,547,France,Male,43,1,92350.36,1,80262.91,False,True,False,36-45,Medium,Poor,Q2,23.41,False
15656865,Gray,613,Germany,Male,69,9,78778.49,1,8751.59,False,True,False,56+,Medium,Fair,Q1,34.36,False
15667971,Shepherd,592,Germany,Female,34,6,102143.93,2,102628.98,True,True,False,26-35,High,Fair,Q3,46.18,True
15800366,Walton,546,France,Male,29,5,0.0,1,94823.95,True,True,False,26-35,Zero,Poor,Q2,21.98,False
15717231,Yang,721,Germany,Male,37,4,98459.6,1,90821.66,False,False,False,36-45,Medium,Good,Q2,32.82,False
15643188,Barnett,671,Germany,Female,47,7,114603.76,2,153194.32,True,False,True,46-55,High,Good,Q4,55.47,True
15671351,Romani,624,Spain,Male,35,2,0.0,2,87310.59,True,False,False,26-35,Zero,Fair,Q2,20.4,False
15573628,Greene,751,Germany,Female,51,7,148074.79,1,146411.41,True,False,True,46-55,High,Excellent,Q3,52.8,True
15698953,Hart,636,Spain,Male,36,1,0.0,3,74048.1,True,True,True,36-45,Zero,Fair,Q2,23.24,False
15753888,Johnston,607,Spain,Female,62,8,108004.64,1,23386.77,True,True,True,56+,High,Fair,Q1,37.4,False
15737961,Miller,509,Germany,Female,29,0,107712.57,2,92898.17,True,True,False,26-35,High,Poor,Q2,30.98,False
15801701,Robson,653,Spain,Male,35,9,0.0,2,45956.05,True,True,False,26-35,Zero,Fair,Q1,33.76,False
15684419,Wallace,709,Spain,Female,37,8,0.0,3,71738.56,True,False,False,36-45,Zero,Good,Q2,40.51,False
15794266,Cross,559,France,Male,32,9,145303.52,1,103560.98,True,False,False,26-35,High,Poor,Q3,53.13,True
15810711,Marcum,684,Germany,Male,37,4,138476.41,2,52367.29,True,True,False,36-45,High,Good,Q2,41.22,False
15771270,North,635,France,Female,27,8,127471.56,1,152916.05,True,True,True,26-35,High,Fair,Q4,53.07,True
15607786,Mao,709,France,Male,26,6,156551.63,1,4410.77,False,True,False,26-35,High,Good,Q1,37.28,False
15624519,Calabrese,656,Germany,Female,49,9,97092.87,1,74771.22,True,False,True,46-55,Medium,Fair,Q2,43.52,False
15799910,Martin,793,France,Male,32,2,0.0,2,193817.63,True,False,True,26-35,Zero,Excellent,Q4,31.05,False
15602479,Fleming,609,Spain,Male,37,5,129312.79,1,26793.82,True,True,False,36-45,High,Fair,Q1,33.22,False
15617419,Roberts,618,Germany,Female,29,10,100315.1,2,32526.64,True,True,False,26-35,High,Fair,Q1,48.91,True
15657603,Finch,850,France,Female,35,6,81684.97,1,824.0,True,False,False,26-35,Medium,Excellent,Q1,26.48,False
15570379,Whitelegge,669,Spain,Male,51,3,88827.53,1,85250.77,False,False,True,46-55,Medium,Fair,Q2,28.42,False
15772996,Rooke,594,Germany,Male,40,0,152092.44,2,83508.93,True,True,False,36-45,High,Fair,Q2,36.23,False
15729574,Lu,616,Spain,Male,71,4,0.0,2,173599.38,True,True,False,56+,Zero,Fair,Q4,34.03,False
15737267,Marcelo,676,France,Female,49,1,0.0,1,79342.31,True,False,True,46-55,Zero,Good,Q2,10.43,False
15799128,Matthews,608,Spain,Female,38,9,102406.76,1,57600.66,False,True,False,36-45,High,Fair,Q2,42.55,False
15813327,Romani,710,France,Male,21,4,109130.96,2,56191.99,True,True,False,18-25,High,Good,Q2,37.51,False
15711921,Scott,695,France,Male,29,5,0.0,2,6770.44,True,True,False,26-35,Zero,Good,Q1,19.84,False
15654300,Mao,530,Germany,Male,33,9,75242.28,1,101694.67,False,True,False,26-35,Medium,Poor,Q3,43.17,False
15569945,Horsley,509,Spain,Male,29,1,0.0,2,69113.14,True,False,False,26-35,Zero,Poor,Q2,16.08,False
15569666,Goddard,517,France,Female,45,4,0.0,1,172674.36,False,False,True,36-45,Zero,Poor,Q4,27.27,False
15681887,Eskridge,758,Germany,Male,33,0,129142.54,2,26606.28,True,True,False,26-35,High,Excellent,Q1,27.34,False
15608873,Smith,665,France,Male,51,2,0.0,1,53353.36,False,False,False,46-55,Zero,Fair,Q2,10.33,False
15762091,Simpson,631,Germany,Female,22,6,139129.92,1,63747.51,True,True,False,18-25,High,Fair,Q2,40.78,False
15722053,Oguejiofor,576,Spain,Male,33,3,0.0,2,190112.05,False,True,False,26-35,Zero,Poor,Q4,33.18,False
15782100,Holloway,544,Spain,Male,22,3,66483.32,1,110317.39,False,True,False,18-25,Medium,Poor,Q3,27.81,False
15765300,L?,596,Germany,Male,40,5,62389.03,3,148623.43,True,False,True,36-45,Medium,Fair,Q3,49.4,True
15743570,Feng,481,France,Female,34,5,0.0,2,125253.46,True,True,False,26-35,Zero,Poor,Q3,31.69,False
15608541,Claiborne,498,France,Male,46,1,91857.66,1,101954.78,True,False,True,46-55,Medium,Poor,Q3,25.51,False
15750671,Egobudike,512,Spain,Male,31,6,0.0,2,168462.26,True,False,False,26-35,Zero,Poor,Q4,38.51,False
15813659,Folliero,594,France,Female,56,7,0.0,1,26215.85,True,False,True,56+,Zero,Fair,Q1,20.12,False
15757867,Bray,570,France,Female,30,10,176173.52,1,97045.32,True,False,True,26-35,High,Poor,Q2,59.28,True
15652914,Ibrahimov,721,Spain,Male,38,7,0.0,1,53534.8,False,True,False,36-45,Zero,Good,Q2,22.85,False
15723818,Carpenter,453,France,Female,37,4,131834.76,2,8949.2,True,False,False,36-45,High,Poor,Q1,35.95,False
15713819,Walsh,562,France,Male,48,3,92347.96,1,163116.75,True,True,False,46-55,Medium,Poor,Q4,36.69,False
15656484,Woods,682,France,Male,40,4,0.0,2,140745.91,True,True,False,36-45,Zero,Good,Q3,30.74,False
15778515,Wu,748,France,Male,40,3,95297.11,1,171515.84,False,False,False,36-45,Medium,Excellent,Q4,37.95,False
15803840,Forbes,729,France,Female,32,9,0.0,2,150803.44,False,False,False,26-35,Zero,Good,Q4,44.25,False
15735339,Lynch,663,France,Male,39,4,0.0,1,76884.05,True,False,False,36-45,Zero,Fair,Q2,17.69,False
15600392,Amaechi,735,France,Female,53,8,123845.36,2,170454.93,False,True,True,46-55,High,Good,Q4,60.99,True
15625740,Enriquez,627,Germany,Male,62,3,143426.34,2,143104.3,True,True,False,56+,High,Fair,Q3,48.49,True
15663817,Y?an,713,France,Male,46,5,0.0,1,55701.62,True,True,False,46-55,Zero,Good,Q2,18.07,False
15734461,Brooks,562,Germany,Male,31,2,112708.2,1,186370.3,False,True,False,26-35,High,Poor,Q4,39.36,False
15780142,Wang,632,France,Male,43,2,100013.51,1,24275.32,True,False,False,36-45,High,Fair,Q1,21.38,False
15709920,Burke,479,France,Female,33,2,208165.53,1,50774.81,False,False,True,26-35,High,Poor,Q1,39.12,False
15684248,Meng,658,Spain,Male,21,7,0.0,2,154279.87,False,True,False,18-25,Zero,Fair,Q4,39.59,False
15643158,Chiganu,598,France,Female,40,9,0.0,1,68462.59,True,False,True,36-45,Zero,Fair,Q2,29.35,False
15693902,Hunt,597,France,Male,19,2,0.0,2,91036.74,True,True,False,18-25,Zero,Fair,Q2,20.77,False
15578307,Lucchese,512,France,Female,33,6,121685.31,2,83681.97,True,True,False,26-35,High,Poor,Q2,47.01,True
15585379,Humphries,704,France,Male,39,2,111525.02,1,199484.96,True,False,False,36-45,High,Good,Q4,40.51,False
15758510,Frolova,474,France,Male,26,6,0.0,2,152491.22,False,False,False,26-35,Zero,Poor,Q4,36.92,False
15692918,Hsing,604,Germany,Male,36,10,113546.3,1,134875.37,True,True,False,36-45,High,Fair,Q3,54.33,True
15705301,Parkes,683,France,Male,41,6,95696.52,2,184366.14,True,True,False,36-45,Medium,Good,Q4,53.45,True
15718231,Gregory,537,France,Male,28,0,88963.31,2,189839.93,True,True,False,26-35,Medium,Poor,Q4,38.06,False
15567991,Obiuto,794,Spain,Male,31,0,144880.34,2,175643.44,False,True,False,26-35,High,Excellent,Q4,44.44,False
15772650,Longo,732,France,Male,55,9,136576.02,1,3268.17,False,True,True,46-55,High,Good,Q1,41.88,False
15574795,Lombardo,495,France,Female,38,2,63093.01,1,47089.72,True,True,False,36-45,Medium,Poor,Q1,18.51,False
15706036,Lombardo,552,Germany,Male,38,10,132271.12,2,46562.02,True,True,False,36-45,High,Poor,Q1,54.77,True
15723856,Gonzalez,602,France,Female,29,3,88814.4,2,62487.97,True,True,False,26-35,Medium,Fair,Q2,32.8,False
15812920,Nwabugwu,607,Germany,Male,40,5,90594.55,1,181598.25,False,True,False,36-45,Medium,Fair,Q4,43.3,False
15691287,Ford,675,Germany,Female,33,0,141816.25,1,64815.05,True,False,True,26-35,High,Good,Q2,26.26,False
15804797,Gilleland,443,France,Female,54,3,138547.97,1,70196.23,True,True,True,46-55,High,Poor,Q2,33.85,False
